label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224,p225,p226,p227,p228,p229,p230,p231,p232,p233,p234,p235,p236,p237,p238,p239,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,135,193,170,216,13,0,0,0,0,0,0,0,0,0,249,230,32,21,21,32,214,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,70,0,0,0,0,0,0,0,0,0,0,157,131,0,0,86,10,0,0,0,0,0,0,0,0,3,207,35,48,227,249,254,0,0,0,0,0,0,0,0,0,115,237,0,0,127,246,220,144,0,0,0,0,0,0,0,0,115,254,71,205,115,16,0,138,148,200,0,0,0,0,0,0,19,211,254,109,0,0,0,16,254,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,116,251,15,0,0,0,0,0,0,0,0,0,0,0,0,254,169,86,254,13,0,0,0,0,0,0,0,0,0,0,0,121,12,0,254,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,254,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,254,0,0,0,0,0,0,0,0,0,0,0,0,0,230,254,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,224,213,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,254,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,254,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,253,0,0,0,0,0,0,0,0,0,0,0,0,12,161,253,246,0,0,0,0,0,0,0,0,0,0,0,40,253,253,253,253,253,0,0,0,0,0,0,0,0,0,37,234,253,253,253,253,140,0,0,0,0,0,0,14,147,240,253,253,253,231,81,0,0,0,0,0,0,0,198,253,253,253,248,104,0,0,0,0,0,0,0,0,0,0,247,247,132,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,253,252,252,253,161,0,0,0,0,0,0,0,0,0,0,0,128,21,0,148,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,104,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,227,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,100,0,0,0,0,0,0,0,0,0,0,139,255,253,253,212,0,0,0,0,0,0,0,0,0,0,164,252,253,252,252,27,0,0,0,0,0,0,0,0,43,186,252,28,218,252,145,229,0,0,0,0,0,0,0,15,253,236,0,218,247,97,0,0,0,0,0,0,0,0,0,190,226,218,252,134,0,0,0,0,0,0,0,0,0,0,0,190,252,252,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,254,250,128,0,0,0,0,0,0,0,0,0,0,0,39,180,0,3,254,0,0,0,0,0,0,0,0,0,0,0,163,10,0,0,255,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,220,128,0,0,0,0,0,0,0,0,0,0,211,198,27,0,19,123,148,0,0,0,0,0,0,0,0,0,254,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,194,194,154,0,0,0,0,0,0,0,0,0,0,0,67,253,178,178,253,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,8,79,245,174,16,0,220,0,0,0,0,0,0,0,0,0,206,253,119,225,232,187,119,0,0,0,0,0,0,0,0,0,136,0,0,24,253,204,121,253,195,176,154,0,0,0,0,0,254,254,224,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,252,253,252,237,0,0,0,0,0,0,0,0,0,0,0,64,63,0,63,170,253,41,0,0,0,0,0,0,0,0,0,0,0,0,0,11,253,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,218,212,28,0,0,0,0,0,0,0,0,0,174,255,253,253,255,200,78,0,0,0,0,0,0,0,0,164,252,253,224,252,253,252,252,0,0,0,0,0,0,190,252,153,28,82,232,236,0,0,0,0,0,0,0,0,227,199,18,15,174,255,142,0,0,0,0,0,0,0,0,0,252,232,232,252,126,0,0,0,0,0,0,0,0,0,0,0,237,252,252,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,20,20,5,0,0,0,0,0,0,0,0,0,0,0,0,191,253,253,253,253,183,47,0,0,0,0,0,0,0,0,0,0,58,58,133,200,253,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,245,0,0,0,0,0,0,0,0,0,0,0,0,0,168,231,56,0,0,0,0,0,0,0,0,0,23,201,254,254,254,8,0,0,0,0,0,0,0,0,0,0,207,253,253,253,250,147,12,0,0,0,0,0,0,174,254,213,96,253,240,0,0,8,0,0,0,0,0,14,254,216,156,254,208,0,0,0,0,0,0,0,0,0,0,223,253,253,152,0,0,0,0,0,0,0,0,0,0,0,0,12,117,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,136,136,136,136,89,7,0,0,0,0,0,0,0,0,0,191,253,253,253,253,253,253,253,0,0,0,0,0,0,0,0,17,222,99,99,99,147,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,253,0,0,0,0,0,0,0,0,0,0,0,0,0,22,253,253,0,0,0,0,0,0,0,0,46,192,159,69,69,253,223,100,0,0,0,0,0,0,44,75,235,253,253,253,253,253,106,0,0,0,0,0,0,115,253,243,58,253,253,253,253,253,0,0,0,0,0,0,0,253,253,253,253,253,60,22,25,242,128,0,0,0,0,0,0,253,253,185,18,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,85,85,86,85,38,0,0,0,0,0,0,0,0,0,0,253,223,223,225,223,223,225,233,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,252,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,252,0,0,0,0,0,0,0,0,0,0,0,0,7,215,253,0,29,76,59,140,0,0,0,0,0,26,113,255,253,253,255,228,140,0,0,0,0,0,0,0,0,165,233,253,195,55,0,0,0,0,0,0,0,0,0,0,0,0,56,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,252,253,252,212,0,0,0,0,0,0,0,0,0,0,0,252,121,2,39,251,249,0,0,0,0,0,0,0,0,0,0,252,188,0,0,170,252,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,252,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,99,0,0,0,0,0,0,0,0,0,16,143,206,224,143,253,0,0,0,0,0,0,0,0,0,44,213,252,253,252,252,252,0,0,0,0,0,0,0,6,248,252,116,0,0,16,252,252,251,128,0,0,0,0,0,236,230,0,0,0,230,252,206,0,164,130,0,0,0,0,0,239,252,252,252,252,253,193,0,0,0,0,0,0,0,0,0,142,252,252,252,252,114,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,252,252,252,162,0,0,0,0,0,0,0,0,0,0,71,0,0,0,20,252,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,183,0,0,0,0,0,0,0,41,0,82,0,0,0,0,253,102,0,0,0,0,0,0,0,0,11,173,254,253,253,193,81,0,0,0,0,0,0,0,0,0,213,253,253,252,252,252,40,0,0,0,0,0,0,0,82,253,20,0,0,0,252,30,0,0,0,0,0,0,0,252,252,233,0,41,253,252,10,0,0,0,0,0,0,0,0,232,172,102,253,253,131,10,0,0,0,0,0,0,0,0,0,183,253,255,254,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,118,252,252,253,173,21,0,0,0,0,0,0,0,0,0,37,253,193,66,201,240,90,0,0,0,0,0,0,0,0,0,0,23,8,0,201,252,98,0,0,0,0,0,0,0,0,0,0,0,0,0,212,221,25,0,0,0,0,0,0,0,0,0,0,0,0,0,253,58,0,0,0,0,0,0,0,0,0,45,253,255,253,253,242,0,0,0,0,0,0,0,0,0,22,252,252,207,141,252,203,0,0,0,0,0,0,0,0,134,252,131,34,253,252,160,150,0,0,0,0,0,0,0,22,253,137,26,253,116,42,0,0,0,0,0,0,0,0,0,22,252,190,228,33,0,0,0,0,0,0,0,0,0,0,0,174,252,252,252,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,254,254,161,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,213,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,115,0,0,0,0,0,0,0,0,0,0,0,0,0,134,253,40,0,0,0,0,0,0,0,0,0,0,0,0,0,29,253,21,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,119,202,254,253,254,202,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,209,237,253,253,253,211,0,0,0,0,0,0,0,0,0,253,54,26,0,0,198,253,0,0,0,0,0,0,0,0,0,79,0,0,0,0,189,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,253,0,0,0,0,0,0,0,0,0,0,0,23,0,86,253,49,0,0,0,0,0,0,0,0,0,204,253,248,253,253,32,0,0,0,0,0,0,0,0,0,94,253,112,0,253,235,0,0,0,0,0,0,0,0,6,163,169,46,204,253,118,25,0,0,0,0,0,0,0,253,253,253,253,253,92,0,0,0,0,0,0,0,0,0,0,238,162,177,156,0,0,0,0,0,0,0,0,0,0,0,0,252,253,253,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,253,252,197,240,252,234,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,69,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,253,7,29,0,0,0,0,0,0,0,0,0,0,29,134,252,252,93,56,0,0,0,0,0,0,0,0,0,13,234,252,252,52,0,0,0,0,0,0,0,0,0,0,144,253,252,252,214,0,0,0,0,0,0,0,0,0,0,191,252,13,252,252,9,0,0,0,0,0,0,0,0,0,225,253,131,253,233,22,0,0,0,0,0,0,0,0,0,0,187,253,252,253,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,255,191,0,0,0,0,0,0,0,0,0,0,255,255,255,128,128,255,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,64,0,0,0,0,0,0,0,0,0,0,0,64,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,255,191,0,0,0,191,255,191,0,0,0,0,0,0,0,0,128,255,255,128,255,255,255,0,0,0,0,0,0,0,0,0,0,64,128,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,252,66,98,252,253,206,31,0,0,0,0,0,0,0,0,108,0,0,0,0,1,252,108,0,0,0,0,0,0,0,0,0,0,0,0,0,253,215,0,0,0,0,0,0,0,0,0,0,0,0,16,232,253,20,0,0,0,0,0,0,0,0,0,0,0,253,255,253,0,0,0,0,0,0,0,0,0,0,0,0,0,215,232,252,120,0,0,0,0,0,0,0,0,0,0,0,0,0,47,211,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,253,0,0,0,0,0,0,253,0,0,0,0,0,0,0,252,253,0,0,0,0,0,0,253,247,217,93,73,217,252,253,252,0,0,0,0,0,0,0,133,252,252,252,252,252,252,237,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,253,253,253,142,0,0,0,0,0,0,0,0,0,0,0,243,60,30,220,253,0,0,0,0,0,0,0,0,0,0,0,66,0,0,225,206,0,0,0,0,0,0,0,0,0,0,0,0,75,190,210,0,0,0,0,0,0,0,0,0,0,0,0,92,253,253,4,0,0,0,0,0,0,0,0,0,0,0,0,94,205,228,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,253,0,0,0,0,0,0,0,0,0,0,0,0,0,4,125,253,0,0,0,0,0,0,0,0,83,0,0,0,16,253,253,62,0,0,0,0,0,0,0,29,253,253,215,253,253,250,71,0,0,0,0,0,0,0,0,0,199,245,253,253,253,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,168,254,254,160,0,0,0,0,0,0,0,0,0,0,252,253,253,253,253,253,80,0,0,0,0,0,0,0,0,0,246,253,218,149,253,253,205,0,0,0,0,0,0,0,0,0,0,0,0,177,253,253,0,0,0,0,0,0,0,0,0,0,0,0,192,253,253,253,26,0,0,0,0,0,0,0,0,0,0,0,115,253,253,253,253,175,0,0,0,0,0,0,0,0,0,0,22,65,95,194,253,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,253,77,0,0,0,0,0,0,0,0,0,0,0,0,0,6,253,110,0,0,0,0,0,0,0,0,228,219,150,20,47,253,253,0,0,0,0,0,0,0,0,0,222,253,253,253,253,253,232,0,0,0,0,0,0,0,0,0,0,0,159,253,253,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,219,112,253,253,52,0,0,0,0,0,0,0,0,0,27,253,109,27,0,253,52,0,0,0,0,0,0,0,0,0,0,82,0,0,33,253,52,0,0,0,0,0,0,0,0,0,0,0,0,4,253,191,0,0,0,0,0,0,0,0,0,0,0,0,230,253,197,0,0,0,0,0,0,0,0,0,0,0,0,0,205,130,251,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,117,0,0,0,0,0,0,0,0,0,0,0,0,0,71,253,98,0,0,0,0,0,0,0,253,27,0,0,0,120,253,206,0,0,0,0,0,0,0,0,128,253,253,179,239,253,230,0,0,0,0,0,0,0,0,0,29,253,253,253,253,217,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,253,253,253,253,168,0,0,0,0,0,0,0,0,0,0,71,61,31,18,253,91,0,0,0,0,0,0,0,0,0,0,0,0,0,106,248,0,0,0,0,0,0,0,0,0,0,0,0,4,186,253,212,0,0,0,0,0,0,0,0,0,0,0,246,253,253,97,0,0,0,0,0,0,0,0,0,0,0,0,50,68,134,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,4,187,253,39,0,0,0,0,0,0,222,61,0,0,0,61,253,253,41,0,0,0,0,0,0,0,253,253,209,179,205,253,208,75,0,0,0,0,0,0,0,0,222,248,253,253,253,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,254,254,254,228,0,0,0,0,0,0,0,0,0,0,0,20,114,114,206,254,124,0,0,0,0,0,0,0,0,0,0,0,0,2,243,254,171,0,0,0,0,0,0,0,0,0,0,0,0,167,254,254,166,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,230,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,254,48,0,0,0,0,0,0,0,0,0,0,0,0,60,254,225,0,0,0,0,0,0,0,0,221,194,194,194,254,254,214,11,0,0,0,0,0,0,0,0,211,254,254,254,254,254,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,252,253,252,253,206,31,0,0,0,0,0,0,0,0,0,252,168,0,0,108,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,109,252,252,0,0,0,0,0,0,0,0,0,0,0,0,68,253,122,31,0,0,0,0,0,0,0,0,0,32,253,255,253,84,0,0,0,0,0,0,0,0,0,0,0,247,252,253,241,0,0,0,0,0,0,0,0,0,0,0,0,93,108,108,252,0,0,0,0,0,0,0,32,196,0,0,0,0,0,0,201,144,0,0,0,0,0,0,253,215,0,0,0,0,0,63,252,62,0,0,0,0,0,0,98,252,237,217,73,217,252,253,174,0,0,0,0,0,0,0,0,180,252,252,252,252,252,217,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,255,254,254,133,31,0,0,0,0,0,0,0,0,0,0,20,185,138,10,173,230,215,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,253,234,0,0,0,0,0,0,0,0,0,0,0,0,0,125,253,94,0,0,0,0,0,0,0,0,0,0,0,0,0,9,164,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,253,0,0,0,0,0,0,0,0,0,0,0,115,94,131,245,250,0,0,0,0,0,0,0,0,0,0,0,12,149,253,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
